Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Type de place;Prix minimum;Prix maximum
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;85.0
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;15.0;85.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;44.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;20.0;67.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;SOUILLAC;87594333;2;Tarif Normal;assise;15.0;47.0
Intercités de jour à réservation obligatoire;BEZIERS;87781005;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;15.0;45.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;VIERZON VILLE;87576009;2;Tarif Normal;assise;8.3;16.0
Intercités de jour à réservation obligatoire;BEZIERS;87781005;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;assise;9.0;19.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;65.0
Intercités de jour à réservation obligatoire;BEZIERS;87781005;NARBONNE;87781104;2;Tarif Normal;assise;7.0;15.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;SAINCAIZE;87696260;2;Tarif Normal;assise;10.0;33.0
Intercités de jour à réservation obligatoire;BORDEAUX ST JEAN;87581009;CARCASSONNE;87615286;2;Tarif Normal;assise;19.0;55.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;VICHY;87732008;2;Tarif Normal;assise;7.5;14.5
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;10.0;31.0
Intercités de jour à réservation obligatoire;GOURDON;87613141;CAUSSADE TARN ET GARONNE;87613356;2;Tarif Normal;assise;9.9;19.0
Intercités de jour à réservation obligatoire;CARCASSONNE;87615286;SETE;87773200;2;Tarif Normal;assise;12.0;29.0
Intercités de jour à réservation obligatoire;GOURDON;87613141;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;11.9;23.0
Intercités de jour à réservation obligatoire;CARCASSONNE;87615286;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;9.0;19.0
Intercités de jour à réservation obligatoire;GOURDON;87613141;SOUILLAC;87594333;2;Tarif Normal;assise;4.1000000000000005;7.800000000000001
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;GOURDON;87613141;2;Tarif Normal;assise;15.0;50.0
Intercités de jour à réservation obligatoire;ISSOUDUN;87597062;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;20.0;74.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;ISSOUDUN;87597062;2;Tarif Normal;assise;4.7;9.0
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;CAHORS;87613000;2;Tarif Normal;assise;15.0;46.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;LA SOUTERRAINE;87592378;2;Tarif Normal;assise;9.700000000000001;18.5
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;15.0;53.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;15.0;63.0
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;54.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;PARIS BERCY;87686667;2;Tarif Normal;assise;15.0;44.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;GOURDON;87613141;2;Tarif Normal;assise;10.0;32.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;15.0;65.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;65.0
Intercités de jour à réservation obligatoire;ISSOUDUN;87597062;GOURDON;87613141;2;Tarif Normal;assise;15.0;54.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;15.0;54.0
Intercités de jour à réservation obligatoire;ISSOUDUN;87597062;LA SOUTERRAINE;87592378;2;Tarif Normal;assise;12.100000000000001;23.5
Intercités de jour à réservation obligatoire;MARMANDE;87586545;NARBONNE;87781104;2;Tarif Normal;assise;19.0;55.0
Intercités de jour à réservation obligatoire;ISSOUDUN;87597062;LES AUBRAIS;87543017;2;Tarif Normal;assise;13.0;25.0
Intercités de jour à réservation obligatoire;MARMANDE;87586545;SETE;87773200;2;Tarif Normal;assise;19.0;65.0
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;15.0;54.0
Intercités de jour à réservation obligatoire;MONTAUBAN VILLE BOURBON;87611244;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;5.0;14.5
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;SOUILLAC;87594333;2;Tarif Normal;assise;10.0;36.0
Intercités de jour à réservation obligatoire;MONTPELLIER SAINT-ROCH;87773002;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;assise;12.0;35.0
Intercités de jour à réservation obligatoire;LES AUBRAIS;87543017;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;13.5;25.0
Intercités de jour à réservation obligatoire;MONTPELLIER SAINT-ROCH;87773002;NARBONNE;87781104;2;Tarif Normal;assise;12.0;29.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;BRIVE LA GAILLARDE;87594002;2;Tarif Normal;assise;11.9;23.0
Intercités de jour à réservation obligatoire;MONTPELLIER SUD DE FRANCE;87688887;MARMANDE;87586545;2;Tarif Normal;assise;19.0;70.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;CAUSSADE TARN ET GARONNE;87613356;2;Tarif Normal;assise;10.0;44.0
Intercités de jour à réservation obligatoire;MONTPELLIER SUD DE FRANCE;87688887;SETE;87773200;2;Tarif Normal;assise;7.0;15.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;ISSOUDUN;87597062;2;Tarif Normal;assise;10.0;33.0
Intercités de jour à réservation obligatoire;NEVERS;87696005;MOULINS SUR ALLIER;87696328;2;Tarif Normal;assise;8.200000000000001;15.5
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;SOUILLAC;87594333;2;Tarif Normal;assise;14.600000000000001;28.0
Intercités de jour à réservation obligatoire;NEVERS;87696005;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;15.0;43.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;VIERZON VILLE;87576009;2;Tarif Normal;assise;15.0;38.0
Intercités de jour à réservation obligatoire;NEVERS;87696005;VICHY;87732008;2;Tarif Normal;assise;13.0;25.0
Intercités de jour à réservation obligatoire;MARSEILLE ST CHARLES;87751008;NARBONNE;87781104;2;Tarif Normal;assise;15.0;45.0
Intercités de jour à réservation obligatoire;NIMES;87775007;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;19.0;55.0
Intercités de jour à réservation obligatoire;MARSEILLE ST CHARLES;87751008;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;19.0;70.0
Intercités de jour à réservation obligatoire;PARIS AUSTERLITZ;87547000;VIERZON VILLE;87576009;2;Tarif Normal;assise;15.0;35.0
Intercités de jour à réservation obligatoire;MONTPELLIER SAINT-ROCH;87773002;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;15.0;45.0
Intercités de jour à réservation obligatoire;PARIS BERCY;87686667;VICHY;87732008;2;Tarif Normal;assise;15.0;57.0
Intercités de jour à réservation obligatoire;MONTPELLIER SAINT-ROCH;87773002;SETE;87773200;2;Tarif Normal;assise;7.0;15.0
Intercités de jour à réservation obligatoire;PARIS GARE DE LYON;87686006;MOULINS SUR ALLIER;87696328;2;Tarif Normal;assise;15.0;52.0
Intercités de jour à réservation obligatoire;MONTPELLIER SUD DE FRANCE;87688887;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;15.0;45.0
Intercités de jour à réservation obligatoire;PARIS GARE DE LYON;87686006;SOUILLAC;87594333;2;Tarif Normal;assise;15.0;76.0
Intercités de jour à réservation obligatoire;MONTPELLIER SUD DE FRANCE;87688887;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;19.0;45.0
Intercités de jour à réservation obligatoire;RIOM CHATEL GUYON;87734053;MOULINS SUR ALLIER;87696328;2;Tarif Normal;assise;11.0;21.0
Intercités de jour à réservation obligatoire;NEVERS;87696005;PARIS BERCY;87686667;2;Tarif Normal;assise;15.0;43.0
Intercités de jour à réservation obligatoire;SOUILLAC;87594333;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;13.8;26.5
Intercités de jour à réservation obligatoire;NEVERS;87696005;RIOM CHATEL GUYON;87734053;2;Tarif Normal;assise;14.3;30.0
Intercités de jour à réservation obligatoire;SOUILLAC;87594333;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;13.8;34.0
Intercités de jour à réservation obligatoire;NIMES;87775007;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;assise;7.0;15.0
Intercités de jour à réservation obligatoire;ST GERMAIN DES FOSSES;87732206;VICHY;87732008;2;Tarif Normal;assise;2.2;4.1000000000000005
Intercités de jour à réservation obligatoire;NIMES;87775007;SETE;87773200;2;Tarif Normal;assise;9.0;19.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;ARGENTON SUR CREUSE;87597120;2;Tarif Normal;assise;10.0;32.0
Intercités de jour à réservation obligatoire;PARIS AUSTERLITZ;87547000;CAHORS;87613000;2;Tarif Normal;assise;15.0;81.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Normal;assise;10.0;37.0
Intercités de jour à réservation obligatoire;PARIS AUSTERLITZ;87547000;MOULINS SUR ALLIER;87696328;2;Tarif Normal;assise;15.0;52.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;PARIS BERCY;87686667;2;Tarif Normal;assise;15.0;68.0
Intercités de jour à réservation obligatoire;PARIS AUSTERLITZ;87547000;SOUILLAC;87594333;2;Tarif Normal;assise;15.0;76.0
Intercités de jour à réservation obligatoire;VICHY;87732008;MOULINS SUR ALLIER;87696328;2;Tarif Normal;assise;7.2;14.0
Intercités de jour à réservation obligatoire;PARIS BERCY;87686667;ST GERMAIN DES FOSSES;87732206;2;Tarif Normal;assise;15.0;57.0
Intercités de jour à réservation obligatoire;AGEN;87586008;BEZIERS;87781005;1;Tarif Normal;assise;18.0;66.0
Intercités de jour à réservation obligatoire;PARIS BERCY;87686667;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;15.0;91.0
Intercités de jour à réservation obligatoire;AGEN;87586008;BORDEAUX ST JEAN;87581009;1;Tarif Normal;assise;14.0;39.0
Intercités de jour à réservation obligatoire;PARIS GARE DE LYON;87686006;TOULOUSE MATABIAU;87611004;2;Tarif Normal;assise;15.0;91.0
Intercités de jour à réservation obligatoire;AGEN;87586008;CARCASSONNE;87615286;1;Tarif Normal;assise;18.0;66.0
Intercités de jour à réservation obligatoire;SAINCAIZE;87696260;VICHY;87732008;2;Tarif Normal;assise;10.0;25.0
Intercités de jour à réservation obligatoire;AGEN;87586008;NIMES;87775007;1;Tarif Normal;assise;23.0;103.0
Intercités de jour à réservation obligatoire;SOUILLAC;87594333;CAHORS;87613000;2;Tarif Normal;assise;8.3;16.0
Intercités de jour à réservation obligatoire;AGEN;87586008;SETE;87773200;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;TOULOUSE MATABIAU;87611004;CAHORS;87613000;2;Tarif Normal;assise;12.700000000000001;24.5
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;CAHORS;87613000;1;Tarif Normal;assise;19.0;85.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;GOURDON;87613141;2;Tarif Normal;assise;11.600000000000001;22.5
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;LA SOUTERRAINE;87592378;1;Tarif Normal;assise;9.200000000000001;24.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;LES AUBRAIS;87543017;2;Tarif Normal;assise;15.0;56.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;PARIS AUSTERLITZ;87547000;1;Tarif Normal;assise;18.0;69.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;PARIS AUSTERLITZ;87547000;2;Tarif Normal;assise;15.0;68.0
Intercités de jour à réservation obligatoire;ARLES;87753657;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;assise;11.0;35.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;PARIS GARE DE LYON;87686006;2;Tarif Normal;assise;15.0;68.0
Intercités de jour à réservation obligatoire;ARLES;87753657;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;assise;11.0;29.0
Intercités de jour à réservation obligatoire;UZERCHE;87594200;SOUILLAC;87594333;2;Tarif Normal;assise;9.700000000000001;18.5
Intercités de jour à réservation obligatoire;ARLES;87753657;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;assise;11.0;29.0
Intercités de jour à réservation obligatoire;VIERZON VILLE;87576009;CAHORS;87613000;2;Tarif Normal;assise;15.0;63.0
Intercités de jour à réservation obligatoire;ARLES;87753657;NARBONNE;87781104;1;Tarif Normal;assise;15.0;56.0
Intercités de jour à réservation obligatoire;AGEN;87586008;MARMANDE;87586545;1;Tarif Normal;assise;11.0;29.0
Intercités de jour à réservation obligatoire;ARLES;87753657;SETE;87773200;1;Tarif Normal;assise;14.0;39.0
Intercités de jour à réservation obligatoire;AGEN;87586008;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;ARLES;87753657;TOULOUSE MATABIAU;87611004;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;AGEN;87586008;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;BEZIERS;87781005;NARBONNE;87781104;1;Tarif Normal;assise;9.0;25.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;CAUSSADE TARN ET GARONNE;87613356;1;Tarif Normal;assise;19.0;89.0
Intercités de jour à réservation obligatoire;BORDEAUX ST JEAN;87581009;CARCASSONNE;87615286;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;GOURDON;87613141;1;Tarif Normal;assise;18.0;68.0
Intercités de jour à réservation obligatoire;BORDEAUX ST JEAN;87581009;MARMANDE;87586545;1;Tarif Normal;assise;11.0;29.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;assise;19.0;92.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;ARGENTON SUR CREUSE;87597120;1;Tarif Normal;assise;13.0;59.0
Intercités de jour à réservation obligatoire;ARGENTON SUR CREUSE;87597120;PARIS GARE DE LYON;87686006;1;Tarif Normal;assise;18.0;69.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;PARIS GARE DE LYON;87686006;1;Tarif Normal;assise;19.0;108.0
Intercités de jour à réservation obligatoire;BEZIERS;87781005;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;assise;18.0;66.0
Intercités de jour à réservation obligatoire;CARCASSONNE;87615286;NARBONNE;87781104;1;Tarif Normal;assise;9.0;25.0
Intercités de jour à réservation obligatoire;BORDEAUX ST JEAN;87581009;BEZIERS;87781005;1;Tarif Normal;assise;23.0;103.0
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS BERCY;87686667;1;Tarif Normal;assise;19.0;118.0
Intercités de jour à réservation obligatoire;BORDEAUX ST JEAN;87581009;SETE;87773200;1;Tarif Normal;assise;23.0;103.0
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;VIERZON VILLE;87576009;1;Tarif Normal;assise;24.0;102.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;CAUSSADE TARN ET GARONNE;87613356;1;Tarif Normal;assise;16.5;38.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;LA SOUTERRAINE;87592378;1;Tarif Normal;assise;11.700000000000001;28.5
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;GOURDON;87613141;1;Tarif Normal;assise;10.200000000000001;25.5
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;PARIS AUSTERLITZ;87547000;1;Tarif Normal;assise;19.0;98.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;ISSOUDUN;87597062;1;Tarif Normal;assise;18.0;68.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;RIOM CHATEL GUYON;87734053;1;Tarif Normal;assise;4.800000000000001;15.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;assise;13.0;52.0
Intercités de jour à réservation obligatoire;CLERMONT FERRAND;87734004;ST GERMAIN DES FOSSES;87732206;1;Tarif Normal;assise;10.8;27.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;PARIS BERCY;87686667;1;Tarif Normal;assise;19.0;108.0
Intercités de jour à réservation obligatoire;GOURDON;87613141;LES AUBRAIS;87543017;1;Tarif Normal;assise;24.0;102.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;TOULOUSE MATABIAU;87611004;1;Tarif Normal;assise;18.0;60.0
Intercités de jour à réservation obligatoire;GOURDON;87613141;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;assise;13.9;33.0
Intercités de jour à réservation obligatoire;BRIVE LA GAILLARDE;87594002;VIERZON VILLE;87576009;1;Tarif Normal;assise;18.0;72.0
Intercités de jour à réservation obligatoire;ISSOUDUN;87597062;ARGENTON SUR CREUSE;87597120;1;Tarif Normal;assise;10.200000000000001;25.5
Intercités de jour à réservation obligatoire;CARCASSONNE;87615286;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;assise;23.0;88.0
Intercités de jour à réservation obligatoire;LA SOUTERRAINE;87592378;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;assise;19.0;86.0
Intercités de jour à réservation obligatoire;CARCASSONNE;87615286;NIMES;87775007;1;Tarif Normal;assise;18.0;66.0
Intercités de jour à réservation obligatoire;LES AUBRAIS;87543017;CAHORS;87613000;1;Tarif Normal;assise;24.0;107.0
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;CAHORS;87613000;1;Tarif Normal;assise;8.3;22.0
Intercités de jour à réservation obligatoire;LES AUBRAIS;87543017;PARIS AUSTERLITZ;87547000;1;Tarif Normal;assise;15.5;35.0
Intercités de jour à réservation obligatoire;CAUSSADE TARN ET GARONNE;87613356;PARIS AUSTERLITZ;87547000;1;Tarif Normal;assise;19.0;118.0
Intercités de jour à réservation obligatoire;LIMOGES BENEDICTINS;87592006;ARGENTON SUR CREUSE;87597120;1;Tarif Normal;assise;14.4;34.0
Intercités de jour à réservation obligatoire;CHATEAUROUX;87597005;CAUSSADE TARN ET GARONNE;87613356;1;Tarif Normal;assise;19.0;93.0
